Date,Year,Village,Block,District,State,Location,Mango (કેરી),Lemon (લીંબુ),Chiku (ચીકુ),Guava (જમરૂખ),Saag (સાગ),Aamala (આમળાં),Mahuda (મહુડો),Neem (લીમડો)
2024-07-10,2024,Dhaj,Uchchhal,Tapi,Gujarat,"21.169915,73.736065",10,1,1,1,0,0,0,0
2024-07-10,2024,Dhaj,Uchchhal,Tapi,Gujarat,"21.169945,73.7361283",10,1,1,1,0,0,0,0
2024-07-10,2024,Dhaj,Uchchhal,Tapi,Gujarat,"21.1699067,73.7360583",10,1,1,1,0,0,0,0
2024-07-10,2024,Dhaj,Uchchhal,Tapi,Gujarat,"21.1698217,73.736215",10,1,1,1,0,0,0,0
2024-07-10,2024,Dhaj,Uchchhal,Tapi,Gujarat,"21.1698883,73.7361783",10,1,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.212065,73.7914933",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119233,73.7916683",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119583,73.7916733",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21192,73.791745",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119316,73.7916666",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21193,73.791585",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119077,73.7916019",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2120917,73.7915967",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21194,73.7915884",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118783,73.79166",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119134,73.7915568",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119333,73.79157",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21211,73.7914417",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119933,73.7915317",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118816,73.791585",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118967,73.791575",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119687,73.7916096",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211855,73.79158",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211945,73.7916367",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2120151,73.7915367",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119283,73.7916117",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118533,73.7915717",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118933,73.791595",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118867,73.7916267",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2121067,73.791625",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21186,73.7915267",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21189,73.7916333",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119757,73.791563",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118467,73.791525",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119083,73.7916317",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119133,73.7916768",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119283,73.7916583",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211915,73.791635",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211885,73.7916283",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2120083,73.7914967",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118917,73.7915567",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118168,73.7916082",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119417,73.7916967",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211955,73.7915833",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119567,73.7916083",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119083,73.7916367",15,2,1,1,0,0,0,0
2025-06-17,2025,Maulipada,Uchchhal,Tapi,Gujarat,"21.238515,73.78046",15,5,2,0,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21189,73.791635",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119483,73.7915983",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118783,73.7916017",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119667,73.79155",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118967,73.79157",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118933,73.79162",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118917,73.7915933",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119333,73.7915933",15,2,1,1,0,0,0,0
2025-06-17,2025,Maulipada,Uchchhal,Tapi,Gujarat,"21.2311617,73.8053533",50,5,2,0,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119333,73.7915917",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21198,73.7916167",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119133,73.7916417",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119817,73.7916",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211895,73.791555",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118617,73.79161",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2120267,73.791635",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119517,73.791615",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118917,73.7915916",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118133,73.79156",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119767,73.7915833",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119067,73.7915833",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118917,73.79162",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118833,73.791605",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211945,73.7916117",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118717,73.7916017",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211835,73.7916067",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118233,73.7915967",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119533,73.7916867",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211955,73.7915917",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211885,73.7915533",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119517,73.7915867",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119233,73.7916567",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119433,73.7916283",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118767,73.7916383",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119033,73.7915667",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21196,73.7915967",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211925,73.79163",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119083,73.7915617",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118464,73.7916097",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21204,73.7915383",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118983,73.79163",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2121583,73.791425",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118583,73.791595",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.21186,73.791665",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119817,73.7915883",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118267,73.7915783",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119367,73.7915883",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118967,73.7915917",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118367,73.7915783",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119249,73.7916299",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118933,73.7916217",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118883,73.791575",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118783,73.7915867",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211925,73.7915767",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119183,73.79162",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211895,73.7915983",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.211925,73.7915917",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119333,73.7915883",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2118683,73.7915883",15,2,1,1,0,0,0,0
2024-07-08,2024,Maulipada,Uchchhal,Tapi,Gujarat,"21.2119367,73.791575",15,2,1,1,0,0,0,0
2024-07-10,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967262,72.516968",15,2,1,1,0,0,0,0
2024-07-10,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967203,72.5169734",15,2,1,1,0,0,0,0
2024-07-10,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967232,72.5169772",15,2,1,1,0,0,0,0
2024-07-10,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967178,72.5169621",15,2,1,1,0,0,0,0
2024-07-10,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967169,72.5169822",15,2,1,1,0,0,0,0
2024-08-04,2024,Maulipada,Uchchhal,Tapi,Gujarat,"22.9967229,72.5169714",15,2,1,1,0,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091749,73.9424896",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4090233,73.94255",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091648,73.9425025",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4090533,73.942575",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091707,73.942486",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4092133,73.9425717",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091689,73.9424891",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.409045,73.9424833",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.409175,73.9424902",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091833,73.9424",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091767,73.9424728",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.40919,73.942505",15,1,1,,1,,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091952,73.9424463",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4088633,73.942915",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091803,73.9424789",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091233,73.9424433",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091681,73.9424902",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.409035,73.9427067",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091677,73.9425009",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091033,73.9426067",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091735,73.9424887",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091483,73.94255",10,1,1,0,100,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091701,73.942489",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4090083,73.9425667",15,1,1,0,1,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091642,73.9425073",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4097733,73.9422017",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091863,73.942447",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091617,73.9425367",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091799,73.9424468",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.40955,73.9421783",15,1,1,0,10,0,0,0
2024-07-08,2024,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4091815,73.9424811",15,1,1,2,4,2,1,1
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4092033,73.9425033",15,1,1,0,10,0,0,0
2025-06-10,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4088117,73.94251",15,1,1,0,10,0,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4126,73.9409867",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4121683,73.93924",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4137633,73.9403517",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4131867,73.9402133",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4125717,73.940575",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4119883,73.9400933",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4117033,73.9388517",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.412565,73.9400583",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4127167,73.9404567",20,1,1,1,0,1,0,0
2025-06-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.41383,73.9394717",20,1,1,1,0,1,0,0
2025-08-11,2025,Tapi Khadkala,Nizar,Tapi,Gujarat,"21.4090917,73.9426417",0,50,0,0,0,0,0,0
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170922,73.9791443",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4171024,73.9792636",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170889,73.9791143",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4169856,73.9791401",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170707,73.9793139",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170769,73.9791023",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170541,73.9792033",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170571,73.9792159",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170524,73.9793092",15,1,1,2,4,2,1,1
2024-07-02,2024,Khanora,Nizar,Tapi,Gujarat,"21.4170717,73.9792621",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4782827,74.184363",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4791609,74.1841427",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4782827,74.184363",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4783099,74.188399",15,1,1,2,4,2,1,1
2024-07-11,2024,Mubarakpur,Nizar,Tapi,Gujarat,"21.4782827,74.184363",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298356,74.0051976",15,1,1,2,4,2,1,1
2025-06-10,2025,Sayala,Nizar,Tapi,Gujarat,"21.4198267,73.974885",15,1,1,0,0,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.429857,74.0052415",15,1,1,2,4,2,1,1
2024-07-13,2024,Sayala,Nizar,Tapi,Gujarat,"21.4685535,74.1189814",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298296,74.0052576",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298276,74.0052517",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298192,74.0052014",15,1,1,2,4,2,1,1
2025-06-10,2025,Sayala,Nizar,Tapi,Gujarat,"21.4195633,73.9752317",15,1,1,0,0,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298573,74.0052469",15,1,1,2,4,2,1,1
2025-06-10,2025,Sayala,Nizar,Tapi,Gujarat,"21.4197433,73.97502",15,1,1,0,0,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298296,74.0052577",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298309,74.0052567",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4299632,74.0052159",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298319,74.0052463",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298282,74.005238",15,1,1,2,4,2,1,1
2025-06-10,2025,Sayala,Nizar,Tapi,Gujarat,"21.4197367,73.9750233",15,1,1,0,20,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298816,74.0056644",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298637,74.005234",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298359,74.0051932",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298404,74.0052548",15,1,1,2,4,2,1,1
2025-01-01,2025,Sayala,Nizar,Tapi,Gujarat,"21.429104,74.0059581",100,0,0,0,0,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298266,74.0052287",15,1,1,2,4,2,1,1
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4297708,74.0051462",15,1,1,2,4,2,1,1
2025-06-10,2025,Sayala,Nizar,Tapi,Gujarat,"21.41968,73.9751133",15,1,1,0,0,0,0,0
2024-07-12,2024,Sayala,Nizar,Tapi,Gujarat,"21.4298443,74.0052495",15,1,1,2,4,2,1,1
